#id, rx, ry, rz, epsl1, epsl2, V, x, y, z, qw, qx, qy, qz, lx, ly, lz
17            0.000306693  0.000306693  0.000219067          0.6          1.4  7.63191e-11    0.0174877    0.0157933    0.0185512      0.48823     0.197348     0.760606    -0.379689    0.0101376    0.0100886    0.0101142
18            0.000194799  0.000194799  0.000139142          0.6          1.4   1.9556e-11    0.0175622      0.01459    0.0116395    -0.592019    -0.094989    -0.586756      0.54425    0.0101376    0.0100886    0.0101142
19            0.000363159  0.000363159    0.0002594          0.6          1.4   1.2671e-10    0.0179038    0.0128021    0.0103079     0.459972    -0.462776     0.719918    -0.236607    0.0101376    0.0100886    0.0101142
20            0.000139836  0.000139836  9.98826e-05          0.6          1.4  7.23391e-12    0.0171502    0.0182269    0.0130908    -0.276941    -0.533986    -0.169269    -0.780712    0.0101376    0.0100886    0.0101142
21            0.000302375  0.000302375  0.000215982          0.6          1.4  7.31405e-11    0.0165593    0.0102443    0.0180699  -0.00137923    -0.242431    -0.189559     0.951469    0.0101376    0.0100886    0.0101142
22            0.000236337  0.000236337  0.000168812          0.6          1.4  3.49233e-11     0.014878    0.0106412    0.0188566    -0.495638    -0.309015    -0.531426    -0.613547    0.0101376    0.0100886    0.0101142
23            0.000269655  0.000269655  0.000192611          0.6          1.4  5.18735e-11    0.0179994    0.0136651    0.0133642    0.0155706     0.451757     0.614266      -0.6468    0.0101376    0.0100886    0.0101142
24            0.000182297  0.000182297  0.000130212          0.6          1.4  1.60271e-11     0.017938    0.0123208    0.0178917    -0.976487    -0.136523   -0.0273023    -0.164587    0.0101376    0.0100886    0.0101142
25             0.00019356   0.00019356  0.000138257          0.6          1.4  1.91851e-11    0.0158291    0.0110163    0.0137023     0.774024      0.10721     0.449333    -0.433005    0.0101376    0.0100886    0.0101142
26             0.00034051   0.00034051  0.000243222          0.6          1.4  1.04451e-10    0.0119682    0.0170556    0.0168524    0.0491737    -0.122054    -0.233004    -0.963532    0.0101376    0.0100886    0.0101142
27            0.000444339  0.000444339  0.000317385          0.6          1.4  2.32094e-10     0.011335     0.019676    0.0165344     0.343712     0.900747    -0.192565     0.182853    0.0101376    0.0100886    0.0101142
28            0.000216065  0.000216065  0.000154332          0.6          1.4  2.66853e-11    0.0101337    0.0142103    0.0158399     0.263346      0.52445     0.314877    -0.745958    0.0101376    0.0100886    0.0101142
29            0.000308773  0.000308773  0.000220552          0.6          1.4  7.78819e-11    0.0196632    0.0192756    0.0154888    -0.985256   -0.0800574    0.0738116     0.131957    0.0101376    0.0100886    0.0101142
30            0.000362653  0.000362653  0.000259038          0.6          1.4  1.26181e-10    0.0174788    0.0119556    0.0184779     0.457079    -0.375342    0.0785605     0.802512    0.0101376    0.0100886    0.0101142
31            0.000367986  0.000367986  0.000262847          0.6          1.4   1.3183e-10    0.0157018    0.0168329    0.0109718     0.424831     0.412079     0.575726     0.564135    0.0101376    0.0100886    0.0101142
32            0.000171497  0.000171497  0.000122498          0.6          1.4   1.3344e-11    0.0164822    0.0147149    0.0129275 -0.000159695     0.960925     0.232262    -0.150588    0.0101376    0.0100886    0.0101142
33            0.000152643  0.000152643  0.000109031          0.6          1.4  9.40914e-12    0.0182365     0.014201     0.010907    -0.303499     0.380759     0.494964    -0.719667    0.0101376    0.0100886    0.0101142
34            0.000188043  0.000188043  0.000134316          0.6          1.4  1.75909e-11    0.0148081    0.0198583    0.0145088     0.022228     0.307634    0.0700942    -0.948659    0.0101376    0.0100886    0.0101142
35            0.000363167  0.000363167  0.000259405          0.6          1.4  1.26718e-10     0.010858    0.0191725    0.0131515     0.687605    -0.535457     -0.46809    -0.146204    0.0101376    0.0100886    0.0101142
36            0.000174093  0.000174093  0.000124352          0.6          1.4  1.39592e-11    0.0135941    0.0134224    0.0111553     0.584388     0.612262     0.529965    0.0525669    0.0101376    0.0100886    0.0101142
37            0.000237079  0.000237079  0.000169342          0.6          1.4  3.52534e-11    0.0186166    0.0117233     0.014809      0.84115    -0.157809     0.221053    -0.467653    0.0101376    0.0100886    0.0101142
38            0.000410183  0.000410183  0.000292988          0.6          1.4  1.82579e-10    0.0146499    0.0151395    0.0192204      0.23416      0.31302    -0.432099    -0.812698    0.0101376    0.0100886    0.0101142
39            0.000262183  0.000262183  0.000187274          0.6          1.4  4.76799e-11    0.0105857    0.0139486    0.0114397    -0.593164    -0.489743     0.538373    -0.344184    0.0101376    0.0100886    0.0101142
40            0.000308642  0.000308642  0.000220459          0.6          1.4  7.77832e-11    0.0191733    0.0197421    0.0114664    0.0737897     0.732813    0.0811256    -0.671535    0.0101376    0.0100886    0.0101142
41            0.000216473  0.000216473  0.000154624          0.6          1.4  2.68368e-11    0.0125339    0.0179448    0.0194382     0.573105    -0.221834      0.26011      0.74477    0.0101376    0.0100886    0.0101142
42            0.000307069  0.000307069  0.000219335          0.6          1.4  7.65995e-11    0.0122964    0.0105251    0.0147628    -0.687321   -0.0639185     0.044202    -0.722184    0.0101376    0.0100886    0.0101142
43            0.000350428  0.000350428  0.000250306          0.6          1.4  1.13846e-10    0.0170138     0.013431    0.0172587   -0.0324281    -0.639467    -0.719002    -0.270307    0.0101376    0.0100886    0.0101142
44            0.000129847  0.000129847   9.2748e-05          0.6          1.4  5.79185e-12     0.017439    0.0137275    0.0194655     0.124329     0.162012     0.553559    -0.807383    0.0101376    0.0100886    0.0101142
45            0.000325699  0.000325699  0.000232642          0.6          1.4  9.14044e-11    0.0191959    0.0197909    0.0137855    -0.626557     0.247053    -0.290423    -0.679739    0.0101376    0.0100886    0.0101142
46            0.000512177  0.000512177  0.000365841          0.6          1.4  3.55451e-10    0.0114942    0.0190218    0.0155417    -0.988205   -0.0839197    0.0412237    -0.121281    0.0101376    0.0100886    0.0101142
47            0.000325119  0.000325119  0.000232228          0.6          1.4  9.09176e-11    0.0197407    0.0102031    0.0164274     0.625286    -0.198791     0.378676     0.652766    0.0101376    0.0100886    0.0101142
48            0.000209629  0.000209629  0.000149735          0.6          1.4   2.4371e-11    0.0144365    0.0139715    0.0199006     0.400892     0.154834    -0.288745    -0.855534    0.0101376    0.0100886    0.0101142
49            0.000337154  0.000337154  0.000240824          0.6          1.4  1.01393e-10    0.0112243    0.0128617    0.0197607     0.363177     -0.61351     0.615329     0.336271    0.0101376    0.0100886    0.0101142
50            0.000175045  0.000175045  0.000125032          0.6          1.4  1.41895e-11    0.0116768    0.0147698    0.0198812    -0.283082    -0.491713    0.0383623    -0.822564    0.0101376    0.0100886    0.0101142
51            0.000242307  0.000242307  0.000173076          0.6          1.4   3.7637e-11    0.0183414    0.0166784    0.0115374     0.770074    -0.348395     0.284715    -0.452266    0.0101376    0.0100886    0.0101142
52            0.000372081  0.000372081  0.000265772          0.6          1.4   1.3628e-10    0.0118669    0.0167471    0.0197202     0.508167    -0.229425    -0.821668    -0.118287    0.0101376    0.0100886    0.0101142
53            0.000212199  0.000212199  0.000151571          0.6          1.4  2.52784e-11    0.0138559    0.0175982     0.014561     0.846695    -0.219866     -0.25741     0.410495    0.0101376    0.0100886    0.0101142
54            0.000211059  0.000211059  0.000150757          0.6          1.4  2.48734e-11    0.0126554    0.0185603    0.0149062     0.418295      0.56971    -0.644045    -0.292687    0.0101376    0.0100886    0.0101142
55            0.000180275  0.000180275  0.000128768          0.6          1.4  1.54999e-11    0.0125496    0.0118721     0.014839    -0.223457     0.963126    -0.144267    -0.040521    0.0101376    0.0100886    0.0101142
56            0.000131031  0.000131031  9.35937e-05          0.6          1.4  5.95174e-12    0.0104128    0.0130112    0.0170995    -0.141811     0.566882    -0.811196    0.0222519    0.0101376    0.0100886    0.0101142
57            0.000304825  0.000304825  0.000217732          0.6          1.4  7.49325e-11    0.0128671    0.0190391    0.0129465    -0.167191    -0.725625     -0.11485    -0.657515    0.0101376    0.0100886    0.0101142
58            0.000196199  0.000196199  0.000140142          0.6          1.4  1.99808e-11    0.0150985    0.0101595     0.013834    -0.261863     0.545728    -0.728845     0.319989    0.0101376    0.0100886    0.0101142
59            0.000206722  0.000206722  0.000147658          0.6          1.4   2.3371e-11    0.0115295    0.0152839    0.0128872   -0.0365819     0.689288     0.658106    -0.300733    0.0101376    0.0100886    0.0101142
60            0.000250831  0.000250831  0.000179165          0.6          1.4  4.17505e-11    0.0169837    0.0123038    0.0175021    0.0353892     0.832976     0.551863   -0.0186008    0.0101376    0.0100886    0.0101142
61            0.000165314  0.000165314  0.000118081          0.6          1.4  1.19522e-11    0.0114112    0.0115653    0.0167913   -0.0126306    -0.437184   -0.0401851    -0.898385    0.0101376    0.0100886    0.0101142
62            0.000274171  0.000274171  0.000195837          0.6          1.4  5.45237e-11    0.0102329    0.0151706    0.0153802     -0.49305    -0.259606    -0.485797      0.67343    0.0101376    0.0100886    0.0101142
63            0.000183534  0.000183534  0.000131096          0.6          1.4  1.63558e-11      0.01992    0.0167944    0.0107039    -0.281702    -0.184327     0.792714     0.508205    0.0101376    0.0100886    0.0101142
64            0.000278617  0.000278617  0.000199012          0.6          1.4  5.72193e-11    0.0198494    0.0197745    0.0194195      0.50415    -0.492352    -0.708448   -0.0390388    0.0101376    0.0100886    0.0101142
65            0.000310949  0.000310949  0.000222107          0.6          1.4  7.95405e-11    0.0119613    0.0150251    0.0104377    -0.246631     0.365358    -0.331379     0.834191    0.0101376    0.0100886    0.0101142
66            0.000174871  0.000174871  0.000124908          0.6          1.4  1.41472e-11    0.0171567    0.0185877    0.0187918    -0.196398     0.975865   -0.0552052    0.0778983    0.0101376    0.0100886    0.0101142
67            0.000235703  0.000235703  0.000168359          0.6          1.4   3.4643e-11    0.0101436    0.0182441    0.0151847    0.0701155     0.250715    -0.083262    -0.961922    0.0101376    0.0100886    0.0101142
68            0.000309381  0.000309381  0.000220986          0.6          1.4   7.8343e-11     0.012293     0.015621    0.0158839    -0.484535     0.712607     0.499736    0.0876378    0.0101376    0.0100886    0.0101142
69            0.000235727  0.000235727  0.000168377          0.6          1.4  3.46536e-11    0.0164755    0.0179197     0.010706    -0.346429    -0.407004     0.712757     0.454216    0.0101376    0.0100886    0.0101142
70            0.000164607  0.000164607  0.000117576          0.6          1.4  1.17994e-11    0.0180049    0.0151561     0.018108    -0.258586    -0.488702    -0.439599    -0.707853    0.0101376    0.0100886    0.0101142
71            0.000262983  0.000262983  0.000187845          0.6          1.4  4.81174e-11    0.0164041    0.0138349    0.0187422     0.296699     0.476744     0.451337    -0.693527    0.0101376    0.0100886    0.0101142
72            0.000300422  0.000300422  0.000214587          0.6          1.4  7.17322e-11    0.0105951     0.010634    0.0101731    -0.355063    -0.884117     0.294329      0.07509    0.0101376    0.0100886    0.0101142
73            0.000256833  0.000256833  0.000183452          0.6          1.4  4.48203e-11    0.0138301    0.0129514    0.0129366    -0.869379     0.414632     0.187275    -0.192843    0.0101376    0.0100886    0.0101142
74            0.000382619  0.000382619  0.000273299          0.6          1.4   1.4819e-10    0.0117739    0.0173782    0.0194905    -0.718366    -0.680565     -0.14012    0.0338993    0.0101376    0.0100886    0.0101142
75            0.000277812  0.000277812  0.000198437          0.6          1.4  5.67247e-11    0.0124018    0.0181504    0.0188296    -0.253527     0.527112    -0.725153      0.36336    0.0101376    0.0100886    0.0101142
76            0.000370561  0.000370561  0.000264686          0.6          1.4  1.34616e-10    0.0196672    0.0147321    0.0174245    -0.538537    -0.467159     0.424292    -0.558316    0.0101376    0.0100886    0.0101142
77            0.000181728  0.000181728  0.000129806          0.6          1.4  1.58777e-11    0.0118373    0.0190483    0.0113838    -0.511138     0.627426     -0.13615    -0.571435    0.0101376    0.0100886    0.0101142
78             0.00018208   0.00018208  0.000130057          0.6          1.4    1.597e-11    0.0155408    0.0199182    0.0186956     0.622462     0.714623     0.318829   -0.0142687    0.0101376    0.0100886    0.0101142
79            0.000342456  0.000342456  0.000244612          0.6          1.4  1.06251e-10    0.0107046    0.0196778    0.0176433    0.0129673    -0.175682     0.047159     0.983231    0.0101376    0.0100886    0.0101142
80            0.000232507  0.000232507  0.000166076          0.6          1.4  3.32527e-11    0.0178683    0.0171572     0.013066   -0.0836892    -0.971081    -0.178815    -0.134251    0.0101376    0.0100886    0.0101142
81            0.000187169  0.000187169  0.000133692          0.6          1.4  1.73469e-11    0.0124803    0.0169777     0.016911    0.0823835     0.614364    -0.610383     0.493156    0.0101376    0.0100886    0.0101142
82            0.000377617  0.000377617  0.000269727          0.6          1.4  1.42454e-10    0.0167773    0.0119683     0.011905    -0.591003    -0.296074     0.217724     -0.71809    0.0101376    0.0100886    0.0101142
83            0.000222767  0.000222767  0.000159119          0.6          1.4  2.92462e-11    0.0148181    0.0116483    0.0101594    -0.388092    -0.867559     0.101604     0.293942    0.0101376    0.0100886    0.0101142
84            0.000325894  0.000325894  0.000232781          0.6          1.4  9.15691e-11    0.0138232    0.0173693    0.0161797    -0.948124    -0.168393     0.160812     0.216437    0.0101376    0.0100886    0.0101142
85             0.00031863   0.00031863  0.000227593          0.6          1.4  8.55817e-11    0.0166782    0.0152745    0.0116787     0.437966    -0.615784    0.0100555       0.6549    0.0101376    0.0100886    0.0101142
86            0.000364678  0.000364678  0.000260484          0.6          1.4  1.28307e-10    0.0179329    0.0136728    0.0152983   -0.0663745     0.239591    -0.583766    -0.772921    0.0101376    0.0100886    0.0101142
87            0.000288677  0.000288677  0.000206198          0.6          1.4  6.36438e-11    0.0144666    0.0108126    0.0179813    -0.312113      0.78755    0.0721444     0.526446    0.0101376    0.0100886    0.0101142
88            0.000325932  0.000325932  0.000232809          0.6          1.4  9.16013e-11    0.0154772    0.0168077    0.0132023     0.892674    -0.170829     0.227045     0.349859    0.0101376    0.0100886    0.0101142
89            0.000222988  0.000222988  0.000159277          0.6          1.4  2.93334e-11    0.0147554    0.0175034    0.0140396    -0.633677    -0.172744     0.733271     0.175858    0.0101376    0.0100886    0.0101142
90            0.000207577  0.000207577  0.000148269          0.6          1.4  2.36622e-11    0.0184356    0.0129117    0.0142729     0.570937    -0.189615    -0.785922    -0.142843    0.0101376    0.0100886    0.0101142
91            0.000368361  0.000368361  0.000263115          0.6          1.4  1.32233e-10    0.0127724    0.0155949    0.0151071     0.518675     0.627561    -0.375763     0.442657    0.0101376    0.0100886    0.0101142
92            0.000238442  0.000238442  0.000170316          0.6          1.4  3.58648e-11    0.0101375    0.0121633    0.0170692    -0.113531    -0.303273    -0.107164    -0.940028    0.0101376    0.0100886    0.0101142
93            0.000433072  0.000433072  0.000309337          0.6          1.4  2.14882e-10    0.0107361    0.0103265    0.0130625    -0.263233     0.707698      0.63862     0.148448    0.0101376    0.0100886    0.0101142
94            0.000300318  0.000300318  0.000214513          0.6          1.4  7.16582e-11    0.0101828    0.0135571    0.0144334     0.547306     0.440229    0.0367187    -0.710849    0.0101376    0.0100886    0.0101142
95            0.000288098  0.000288098  0.000205785          0.6          1.4  6.32619e-11    0.0179668    0.0125822    0.0192054    0.0374124    -0.823723    -0.179032     0.536683    0.0101376    0.0100886    0.0101142
96            0.000177293  0.000177293  0.000126638          0.6          1.4  1.47433e-11    0.0152626      0.01826    0.0169105     0.108539    -0.451949     0.486913     0.739512    0.0101376    0.0100886    0.0101142
97            0.000384052  0.000384052  0.000274323          0.6          1.4  1.49861e-10    0.0180637    0.0149795    0.0174619     0.259597     0.453412    -0.721701     0.454064    0.0101376    0.0100886    0.0101142
98              0.0002427    0.0002427  0.000173357          0.6          1.4  3.78209e-11    0.0179423     0.017661    0.0101787    -0.342755     -0.45399    -0.646664    -0.508171    0.0101376    0.0100886    0.0101142
99            0.000275422  0.000275422   0.00019673          0.6          1.4  5.52731e-11     0.015623    0.0126038    0.0107329   -0.0964019    -0.596569     0.158609    -0.780804    0.0101376    0.0100886    0.0101142
100           0.000234548  0.000234548  0.000167534          0.6          1.4  3.41362e-11    0.0101704     0.013633    0.0193564    -0.709959     0.693984    -0.011498     0.119215    0.0101376    0.0100886    0.0101142
101           0.000201156  0.000201156  0.000143683          0.6          1.4  2.15337e-11    0.0111064    0.0188142    0.0162739    -0.342242     0.245413    -0.220136     0.879877    0.0101376    0.0100886    0.0101142
102           0.000370554  0.000370554  0.000264682          0.6          1.4  1.34609e-10    0.0157667     0.011789    0.0102167     0.652131     0.245748    -0.231894    -0.678644    0.0101376    0.0100886    0.0101142
103           0.000274043  0.000274043  0.000195745          0.6          1.4  5.44472e-11     0.014604    0.0172838    0.0112967    -0.136183    -0.471594     0.521369     0.698017    0.0101376    0.0100886    0.0101142
104           0.000112923  0.000112923   8.0659e-05          0.6          1.4  3.80945e-12    0.0142463    0.0145567    0.0128479     0.618986    -0.485714     0.587882     -0.18797    0.0101376    0.0100886    0.0101142
105           0.000286766  0.000286766  0.000204833          0.6          1.4  6.23884e-11    0.0189061    0.0114402    0.0164841     0.225777     0.519385    -0.823887    0.0217671    0.0101376    0.0100886    0.0101142
106           0.000218645  0.000218645  0.000156175          0.6          1.4  2.76527e-11    0.0115965    0.0147243    0.0123979    -0.505102    -0.239946     0.533384    -0.634665    0.0101376    0.0100886    0.0101142
107           0.000260396  0.000260396  0.000185997          0.6          1.4  4.67112e-11     0.011655    0.0197806    0.0195414     0.275331     0.171743     0.936004     -0.13636    0.0101376    0.0100886    0.0101142
108            0.00036545   0.00036545  0.000261036          0.6          1.4  1.29123e-10     0.017814    0.0187185    0.0175968    -0.921928    -0.103973    -0.334796    -0.164774    0.0101376    0.0100886    0.0101142
109           0.000224621  0.000224621  0.000160444          0.6          1.4  2.99828e-11    0.0130432     0.010339    0.0130559    -0.871134     0.335702     0.252954    -0.253858    0.0101376    0.0100886    0.0101142
110           0.000372063  0.000372063   0.00026576          0.6          1.4  1.36261e-10      0.01288    0.0172118    0.0127064     0.813547    -0.553783    -0.162124    0.0719858    0.0101376    0.0100886    0.0101142
111           0.000288586  0.000288586  0.000206133          0.6          1.4  6.35834e-11    0.0197651    0.0169918    0.0169137    -0.604237    -0.185617     0.346594    -0.693049    0.0101376    0.0100886    0.0101142
112           0.000127139  0.000127139  9.08136e-05          0.6          1.4  5.43697e-12    0.0183824    0.0173233    0.0178016     0.254649    -0.760652    -0.430581    -0.413718    0.0101376    0.0100886    0.0101142
113           0.000378182  0.000378182   0.00027013          0.6          1.4  1.43094e-10    0.0104492    0.0168483      0.01712    -0.785038    0.0989799   -0.0281374    -0.610841    0.0101376    0.0100886    0.0101142
114           0.000308355  0.000308355  0.000220254          0.6          1.4  7.75665e-11    0.0154335    0.0170468      0.01611    -0.447554      0.56114     0.692986   -0.0677341    0.0101376    0.0100886    0.0101142
115           0.000540043  0.000540043  0.000385745          0.6          1.4  4.16681e-10    0.0165952    0.0196144    0.0195324      0.53831   0.00512516    -0.475548     0.695737    0.0101376    0.0100886    0.0101142
116           0.000188532  0.000188532  0.000134666          0.6          1.4  1.77287e-11    0.0180692    0.0182688    0.0166073    -0.448535    -0.241313     0.230237     0.829202    0.0101376    0.0100886    0.0101142
117           0.000181662  0.000181662  0.000129759          0.6          1.4  1.58604e-11    0.0119155    0.0149631    0.0135198     0.207546      0.34424    -0.725263     0.558943    0.0101376    0.0100886    0.0101142
118           0.000379106  0.000379106   0.00027079          0.6          1.4  1.44146e-10     0.012206     0.018919    0.0157965    -0.108054     0.953611     0.247486    -0.133043    0.0101376    0.0100886    0.0101142
119           0.000310089  0.000310089  0.000221492          0.6          1.4  7.88819e-11    0.0153196    0.0117322    0.0144127    -0.304736    0.0239496    -0.107529     0.946044    0.0101376    0.0100886    0.0101142
120            0.00016778   0.00016778  0.000119843          0.6          1.4  1.24951e-11    0.0178419    0.0166448    0.0112936     0.536105     0.553959    -0.566198     0.291789    0.0101376    0.0100886    0.0101142
121           0.000327255  0.000327255  0.000233754          0.6          1.4  9.27215e-11    0.0149202    0.0134407    0.0109359     0.190399    -0.631161     0.569248     0.491265    0.0101376    0.0100886    0.0101142
122           0.000326791  0.000326791  0.000233422          0.6          1.4  9.23272e-11    0.0135259    0.0189437    0.0110795      0.13013     0.655907    -0.386285    -0.635323    0.0101376    0.0100886    0.0101142
123           0.000376305  0.000376305  0.000268789          0.6          1.4  1.40974e-10    0.0171982    0.0190627     0.019749     0.902047      0.28624     0.231423     0.225436    0.0101376    0.0100886    0.0101142
124           0.000314394  0.000314394  0.000224567          0.6          1.4  8.22131e-11    0.0152154    0.0128139    0.0177894    -0.157583     -0.89244    -0.349925     0.237214    0.0101376    0.0100886    0.0101142
125           0.000179152  0.000179152  0.000127965          0.6          1.4  1.52119e-11    0.0109913    0.0121863    0.0134056    -0.440522    0.0381135    0.0604632     0.894892    0.0101376    0.0100886    0.0101142
126           0.000131595  0.000131595  9.39961e-05          0.6          1.4  6.02884e-12     0.012791    0.0132723    0.0199642    -0.193765    0.0584841     -0.97926   0.00923391    0.0101376    0.0100886    0.0101142
127           0.000138544  0.000138544    9.896e-05          0.6          1.4  7.03531e-12    0.0189684    0.0160386    0.0106195     -0.33786      0.21305    -0.459588    -0.793246    0.0101376    0.0100886    0.0101142
128           0.000140844  0.000140844  0.000100603          0.6          1.4  7.39159e-12    0.0190749     0.019932    0.0194109     -0.44325    -0.698142     0.560912   -0.0387936    0.0101376    0.0100886    0.0101142
129           0.000202948  0.000202948  0.000144963          0.6          1.4  2.21144e-11    0.0140117      0.01781    0.0111123    -0.511157    -0.396421    0.0621082     0.760073    0.0101376    0.0100886    0.0101142
130           0.000357864  0.000357864  0.000255617          0.6          1.4  1.21248e-10    0.0149882    0.0128103    0.0165298    -0.614962     0.527682    -0.135006    -0.570216    0.0101376    0.0100886    0.0101142
131           0.000263842  0.000263842  0.000188458          0.6          1.4  4.85905e-11    0.0185293    0.0196571    0.0193286     0.437048    -0.152135     0.883824   -0.0685504    0.0101376    0.0100886    0.0101142
132           0.000267937  0.000267937  0.000191384          0.6          1.4  5.08885e-11    0.0152684    0.0101536    0.0126445     0.851189     0.396257     0.312387    -0.144473    0.0101376    0.0100886    0.0101142
133           0.000352596  0.000352596  0.000251854          0.6          1.4  1.15972e-10    0.0145224    0.0102547    0.0134837    -0.616301    -0.570306    -0.543068 -0.000534271    0.0101376    0.0100886    0.0101142
134           0.000179133  0.000179133  0.000127952          0.6          1.4   1.5207e-11    0.0152472    0.0133304    0.0129386     0.618198    -0.344268       0.7059   -0.0318663    0.0101376    0.0100886    0.0101142
135           0.000209383  0.000209383  0.000149559          0.6          1.4  2.42853e-11    0.0106801    0.0172986    0.0101019    -0.849726    -0.334065    -0.156245    -0.376769    0.0101376    0.0100886    0.0101142
136           0.000277579  0.000277579  0.000198271          0.6          1.4  5.65821e-11    0.0108306    0.0136271    0.0193434    -0.446188    -0.863621    0.0901684    -0.216669    0.0101376    0.0100886    0.0101142
137           0.000448733  0.000448733  0.000320524          0.6          1.4  2.39047e-10    0.0178856    0.0134627    0.0195558      0.74536     0.221029    -0.609103    -0.156773    0.0101376    0.0100886    0.0101142
138            0.00027034   0.00027034    0.0001931          0.6          1.4  5.22699e-11    0.0170558    0.0185383    0.0129206     0.824441    0.0873903     0.374445     0.415271    0.0101376    0.0100886    0.0101142
139           0.000130241  0.000130241  9.30295e-05          0.6          1.4  5.84474e-12    0.0121709    0.0153269    0.0136389       0.1374     0.209205     0.546219     0.799374    0.0101376    0.0100886    0.0101142
140           0.000340478  0.000340478  0.000243198          0.6          1.4  1.04421e-10    0.0133425    0.0176723    0.0144445     0.662983     -0.38135     0.323981    -0.556832    0.0101376    0.0100886    0.0101142
141           0.000200365  0.000200365  0.000143118          0.6          1.4  2.12807e-11    0.0106603    0.0163772    0.0162721     -0.29441   -0.0732074       0.8777    -0.370952    0.0101376    0.0100886    0.0101142
142           0.000342372  0.000342372  0.000244552          0.6          1.4  1.06173e-10    0.0165982    0.0103178    0.0102098    -0.232812     0.599231    -0.700877     0.309017    0.0101376    0.0100886    0.0101142
143           0.000230591  0.000230591  0.000164708          0.6          1.4  3.24375e-11    0.0187396    0.0108489    0.0190264    -0.367907      0.50224      -0.3133    -0.717107    0.0101376    0.0100886    0.0101142
144           0.000358893  0.000358893  0.000256352          0.6          1.4  1.22296e-10    0.0119407     0.015772    0.0114753     0.138861     -0.17128    -0.622064     0.751277    0.0101376    0.0100886    0.0101142
145           0.000324814  0.000324814   0.00023201          0.6          1.4  9.06615e-11    0.0113917    0.0161132    0.0196139     0.400808     0.403181     0.517625    -0.639424    0.0101376    0.0100886    0.0101142
146           0.000268938  0.000268938  0.000192099          0.6          1.4  5.14608e-11    0.0188216    0.0107723    0.0185359     0.817405     -0.52578     0.208323    -0.109572    0.0101376    0.0100886    0.0101142
147           0.000181529  0.000181529  0.000129664          0.6          1.4  1.58256e-11     0.018704    0.0177605    0.0107171     0.428184     0.446913     0.649484     0.441698    0.0101376    0.0100886    0.0101142
148           0.000166593  0.000166593  0.000118995          0.6          1.4  1.22318e-11    0.0177822    0.0106987    0.0123844    -0.308718      0.20247     0.585476     0.721746    0.0101376    0.0100886    0.0101142
149            0.00017858   0.00017858  0.000127557          0.6          1.4  1.50668e-11    0.0108422     0.014418    0.0168166     0.837296    -0.457919    -0.143076     0.262249    0.0101376    0.0100886    0.0101142
150           0.000158677  0.000158677  0.000113341          0.6          1.4  1.05697e-11    0.0196284    0.0122502    0.0121491    -0.140847    -0.172398    -0.763102    -0.606726    0.0101376    0.0100886    0.0101142
151           0.000175878  0.000175878  0.000125627          0.6          1.4   1.4393e-11    0.0153278    0.0146129     0.019911    -0.365052    -0.751658     0.503224     0.220256    0.0101376    0.0100886    0.0101142
152           0.000198947  0.000198947  0.000142105          0.6          1.4  2.08321e-11     0.015644    0.0119124    0.0116026     0.676467    -0.274699    -0.676623    0.0954674    0.0101376    0.0100886    0.0101142
