#id, rx, ry, rz, epsl1, epsl2, V, x, y, z, qw, qx, qy, qz, lx, ly, lz
6             0.000250878  0.000250878  0.000179199          1.4          0.6   5.0004e-11    0.0141186    0.0150014     0.014274       0.5732      -0.1456    -0.309097     0.744783    0.0113513     0.011426    0.0114596
7              0.00033655   0.00033655  0.000240393          1.4          0.6  1.20716e-10    0.0102878    0.0158737    0.0145403    -0.203533   -0.0477376     0.970157    -0.122848    0.0113513     0.011426    0.0114596
8             0.000116686  0.000116686  8.33473e-05          1.4          0.6  5.03124e-12     0.020567    0.0185961    0.0117377     0.092719      0.41231    -0.891222     0.164704    0.0113513     0.011426    0.0114596
9             0.000227114  0.000227114  0.000162224          1.4          0.6  3.70977e-11     0.020512    0.0151053    0.0175692     0.222712     0.681618     0.196462     0.668729    0.0113513     0.011426    0.0114596
10            0.000194878  0.000194878  0.000139198          1.4          0.6   2.3437e-11    0.0186255   0.00944165    0.0170553    -0.506199     0.531048    -0.473819    -0.487078    0.0113513     0.011426    0.0114596
11            0.000183602  0.000183602  0.000131144          1.4          0.6  1.95997e-11    0.0123899    0.0128647    0.0177942    -0.183714     0.286414    -0.408086     0.847161    0.0113513     0.011426    0.0114596
12            0.000203063  0.000203063  0.000145045          1.4          0.6  2.65161e-11    0.0175577    0.0125208    0.0191519    -0.373652     0.160449    -0.717261    -0.565842    0.0113513     0.011426    0.0114596
13            0.000236071  0.000236071  0.000168622          1.4          0.6  4.16624e-11    0.0160314    0.0100887    0.0177845    -0.229987     0.742819    -0.329337     0.535595    0.0113513     0.011426    0.0114596
14            0.000246681  0.000246681  0.000176201          1.4          0.6  4.75363e-11     0.019045   0.00950308    0.0187141     0.515965     0.316305    -0.757264    -0.245524    0.0113513     0.011426    0.0114596
15            0.000280136  0.000280136  0.000200097          1.4          0.6  6.96184e-11    0.0095695    0.0196285    0.0197424      -0.7351     0.539454     0.256074     0.321005    0.0113513     0.011426    0.0114596
16            0.000251328  0.000251328   0.00017952          1.4          0.6  5.02737e-11   0.00955148    0.0156723    0.0151195    -0.269206    -0.881644     0.387376    0.0130908    0.0113513     0.011426    0.0114596
17            0.000325639  0.000325639  0.000232599          1.4          0.6  1.09352e-10     0.018372    0.0158386    0.0183248     0.380115    -0.103152     -0.90474    -0.162228    0.0113513     0.011426    0.0114596
18            0.000206833  0.000206833  0.000147738          1.4          0.6  2.80203e-11    0.0181986    0.0151696    0.0108877    0.0521508     0.754014     0.493128    -0.430776    0.0113513     0.011426    0.0114596
19            0.000385593  0.000385593  0.000275424          1.4          0.6  1.81554e-10    0.0197123    0.0129461    0.0102242    -0.779113   -0.0984734    0.0435953    -0.617564    0.0113513     0.011426    0.0114596
20            0.000148474  0.000148474  0.000106053          1.4          0.6  1.03649e-11    0.0188217    0.0154436    0.0160792    -0.942955    -0.292522     0.102105     0.121825    0.0113513     0.011426    0.0114596
21            0.000321054  0.000321054  0.000229324          1.4          0.6  1.04798e-10    0.0162222   0.00952488    0.0194824   -0.0295916   -0.0389141    -0.728745    -0.683038    0.0113513     0.011426    0.0114596
22            0.000250937  0.000250937   0.00017924          1.4          0.6  5.00391e-11    0.0148507   0.00982762    0.0205061    -0.320076      0.14469      0.73613     0.578557    0.0113513     0.011426    0.0114596
23            0.000286313  0.000286313  0.000204509          1.4          0.6  7.43257e-11    0.0171633    0.0136067    0.0135971    -0.363192     0.638584   -0.0361191     0.677493    0.0113513     0.011426    0.0114596
24            0.000193558  0.000193558  0.000138256          1.4          0.6  2.29641e-11     0.017686   0.00943721    0.0160005     0.216057     0.273263    -0.735479     0.581135    0.0113513     0.011426    0.0114596
25            0.000205517  0.000205517  0.000146798          1.4          0.6  2.74889e-11    0.0166131    0.0119943     0.012745    -0.421571    -0.590976    -0.327501    -0.604788    0.0113513     0.011426    0.0114596
26            0.000361545  0.000361545  0.000258247          1.4          0.6   1.4966e-10    0.0112286    0.0179695    0.0169739    -0.524133     0.625977    -0.538472    -0.208532    0.0113513     0.011426    0.0114596
27            0.000471788  0.000471788  0.000336992          1.4          0.6  3.32551e-10    0.0113157    0.0202722    0.0167144    0.0603392     0.915926    -0.396571    0.0130269    0.0113513     0.011426    0.0114596
28            0.000229412  0.000229412  0.000163866          1.4          0.6  3.82354e-11    0.0109471     0.013613    0.0163769     0.125488    -0.744215    -0.606778    -0.249433    0.0113513     0.011426    0.0114596
29            0.000327847  0.000327847  0.000234176          1.4          0.6  1.11591e-10    0.0197805    0.0197315    0.0162313    -0.328035    0.0907718     0.294779    -0.892894    0.0113513     0.011426    0.0114596
30            0.000385056  0.000385056   0.00027504          1.4          0.6  1.80796e-10    0.0195692    0.0110601    0.0186535    -0.273289     0.771714    -0.515125    -0.253804    0.0113513     0.011426    0.0114596
